,habitat_id,habitat_code,habitat_priority,habitat_np,habitat_cover,habitat_caves,habitat_data_quality,habitat_representativity,habitat_relative_surface,habitat_conservation,habitat_global,site_code,habitat_cover_ha,year,id_reporte
3100,11485,2120,0,0,1.0,,M,B,C,B,B,ES0000318,7.6,2023,135
3101,11520,4090,0,0,1.0,,M,B,C,B,B,ES0000318,18.23,2023,135
3102,11480,1420,0,0,,,M,C,C,B,C,ES0000318,1.09,2023,135
3103,11584,9340,0,0,1.0,,M,B,C,B,B,ES0000318,5.24,2023,135
3104,11471,1210,0,0,1.0,,G,B,C,B,B,ES0000319,15.12,2023,135
3105,11514,4020,0,0,1.0,,G,C,C,C,C,ES0000319,75.17,2023,135
3106,11520,4090,0,0,1.0,,G,B,C,B,B,ES0000319,48.71,2023,135
3107,11478,1330,0,0,1.0,,G,B,C,B,B,ES0000319,40.55,2023,135
3108,11544,6510,0,0,,,G,C,C,B,C,ES0000319,172.0,2023,135
3109,11584,9340,0,0,1.0,,G,B,C,B,B,ES0000319,20.55,2023,135
3110,11466,1140,0,0,1.0,,G,B,C,B,B,ES0000319,147.42,2023,135
3111,11465,1130,0,0,1.0,,G,B,C,B,B,ES0000319,97.93,2023,135
3112,11526,5230,0,0,,,G,C,C,B,C,ES0000319,1.22,2023,135
3113,11537,6210,0,0,1.0,,G,B,C,B,B,ES0000319,4.64,2023,135
3114,11515,4030,0,0,,,G,C,C,B,C,ES0000319,36.91,2023,135
3115,11463,1110,0,0,12.0,,G,B,C,B,B,ES0000319,13.88,2023,135
3116,11484,2110,0,0,1.0,,G,B,C,B,B,ES0000319,0.27,2023,135
3117,11473,1230,0,0,4.0,,G,B,B,B,B,ES0000319,221.26,2023,135
3118,11574,91E0,0,0,4.0,,G,B,C,B,B,ES0000319,28.01,2023,135
3119,11574,91E0,0,0,1.0,,M,B,C,B,B,ES0000320,39.59,2023,135
3120,11481,1430,0,0,,,G,,C,,,ES0000321,26.357,2023,135
3121,11579,92A0,0,0,,,G,,C,,,ES0000321,0.063,2023,135
3122,11538,6220,0,0,,,G,,C,,,ES0000322,201.102,2023,135
3123,11591,9540,0,0,,,G,,C,,,ES0000322,222.211,2023,135
3124,11579,92A0,0,0,,,G,,C,,,ES0000322,1.868,2023,135
3125,11584,9340,0,0,,,G,,C,,,ES0000322,357.443,2023,135
3126,11481,1430,0,0,,,G,,C,,,ES0000322,5.661,2023,135
3127,11584,9340,0,0,0.08,,P,D,,,,ES0000324,0.63,2023,135
3128,11538,6220,0,0,3.45,,M,B,C,B,B,ES0000324,28.67,2023,135
3129,11540,6310,0,0,0.29,,M,B,C,B,B,ES0000324,2.42,2023,135
3130,11542,6420,0,0,0.08,,M,C,C,B,B,ES0000325,34.14,2023,135
3131,11559,8220,0,0,0.01,,P,D,,,,ES0000325,1.94,2023,135
3132,11540,6310,0,0,5.4,,M,B,C,B,B,ES0000325,2421.13,2023,135
3133,11538,6220,0,0,1.04,,M,C,C,C,C,ES0000325,465.59,2023,135
3134,11501,3150,0,0,1.0,,M,B,C,B,B,ES0000325,0.448,2023,135
3135,11584,9340,0,0,0.54,,M,B,C,B,B,ES0000325,241.23,2023,135
3136,11579,92A0,0,0,0.06,,M,B,C,B,B,ES0000325,26.23,2023,135
3137,11503,3170,0,0,0.15,,M,B,C,C,B,ES0000325,65.27,2023,135
3138,11529,5330,0,0,0.64,,M,B,C,B,B,ES0000325,285.53,2023,135
3139,11581,92D0,0,0,0.04,,M,B,C,B,B,ES0000325,16.74,2023,135
3140,11583,9330,0,0,1.0,,M,B,C,B,B,ES0000325,448.09,2023,135
3141,11540,6310,0,0,2.0,,M,B,C,B,B,ES0000326,20.16,2023,135
3142,11576,9230,0,0,1.0,,M,B,C,B,B,ES0000326,10.08,2023,135
3143,11503,3170,0,0,1.0,,M,B,C,B,B,ES0000326,10.08,2023,135
3144,11540,6310,0,0,2.06,,M,B,C,B,B,ES0000327,18.55,2023,135
3145,11581,92D0,0,0,0.46,,M,B,C,B,B,ES0000327,4.13,2023,135
3146,11503,3170,0,0,0.36,,M,B,C,B,B,ES0000327,3.27,2023,135
3147,11579,92A0,0,0,0.77,,M,C,C,B,B,ES0000327,6.9,2023,135
3148,11584,9340,0,0,1.88,,M,C,C,A,B,ES0000327,16.96,2023,135
3149,11538,6220,0,0,6.05,,M,B,C,B,B,ES0000327,54.55,2023,135
3150,11529,5330,0,0,3.58,,M,B,C,B,A,ES0000327,32.22,2023,135
3151,11542,6420,0,0,4.03,,M,B,C,B,B,ES0000327,36.27,2023,135
3152,11579,92A0,0,0,1.0,,M,C,C,B,B,ES0000328,3.95,2023,135
3153,11581,92D0,0,0,0.01,,P,D,,,,ES0000328,0.04,2023,135
3154,11529,5330,0,0,0.62,,M,C,C,B,C,ES0000328,2.45,2023,135
3155,11540,6310,0,0,0.31,,M,C,C,B,B,ES0000328,1.22,2023,135
3156,11542,6420,0,0,0.24,,P,D,,,,ES0000328,0.94,2023,135
3157,11557,8130,0,0,0.31,,M,C,C,B,C,ES0000329,25.38,2023,135
3158,11558,8210,0,0,1.0,,M,B,C,B,B,ES0000329,81.82,2023,135
3159,11524,5210,0,0,0.16,,M,B,C,B,B,ES0000329,12.79,2023,135
3160,11515,4030,0,0,0.02,,P,D,,,,ES0000329,1.54,2023,135
3161,11542,6420,0,0,0.03,,M,C,C,C,C,ES0000329,2.16,2023,135
3162,11559,8220,0,0,1.21,,M,B,C,B,B,ES0000329,98.65,2023,135
3163,11529,5330,0,0,2.21,,M,B,C,B,B,ES0000329,180.97,2023,135
3164,11503,3170,0,0,0.01,,M,B,C,B,B,ES0000329,0.09,2023,135
3165,11583,9330,0,0,1.17,,M,B,C,B,B,ES0000329,96.04,2023,135
3166,11540,6310,0,0,0.81,,M,B,C,B,B,ES0000329,66.4,2023,135
3167,11581,92D0,0,0,1.0,,M,B,C,B,B,ES0000329,81.82,2023,135
3168,11538,6220,0,0,0.44,,M,B,C,B,B,ES0000329,36.31,2023,135
3169,11584,9340,0,0,2.72,,M,B,C,B,B,ES0000329,222.53,2023,135
3170,11529,5330,0,0,1.0,,M,B,C,B,B,ES0000330,2.85,2023,135
3171,11540,6310,0,0,1.0,,M,B,C,B,B,ES0000332,77.07,2023,135
3172,11559,8220,0,0,1.0,,M,B,C,B,B,ES0000332,77.07,2023,135
3173,11529,5330,0,0,4.0,,M,B,C,B,B,ES0000332,308.29,2023,135
3174,11538,6220,0,0,5.0,,M,B,C,B,B,ES0000332,385.36,2023,135
3175,11542,6420,0,0,1.0,,M,B,C,B,B,ES0000332,77.07,2023,135
3176,11579,92A0,0,0,0.04,,M,C,C,B,B,ES0000333,6.76,2023,135
3177,11581,92D0,0,0,0.02,,M,C,C,B,B,ES0000333,3.07,2023,135
3178,11503,3170,0,0,0.01,,M,C,C,B,B,ES0000333,0.35,2023,135
3179,11542,6420,0,0,2.78,,M,B,C,B,B,ES0000333,519.0,2023,135
3180,11538,6220,0,0,33.76,,M,A,C,B,B,ES0000333,6311.51,2023,135
3181,11559,8220,0,0,0.34,,M,C,C,B,B,ES0000333,63.84,2023,135
3182,11509,3260,0,0,0.03,,M,C,C,B,C,ES0000333,6.34,2023,135
3183,11529,5330,0,0,2.94,,M,B,C,B,B,ES0000333,550.06,2023,135
3184,11540,6310,0,0,5.82,,M,B,C,B,B,ES0000333,1088.07,2023,135
3185,11582,9320,0,0,0.13,,P,D,,,,ES0000334,23.88,2023,135
3186,11584,9340,0,0,5.84,,M,B,C,B,B,ES0000334,1033.29,2023,135
3187,11538,6220,0,0,2.7,,M,B,C,B,B,ES0000334,478.54,2023,135
3188,11557,8130,0,0,1.82,,M,C,C,B,C,ES0000334,322.58,2023,135
3189,11542,6420,0,0,0.27,,M,C,C,B,B,ES0000334,48.2,2023,135
3190,11581,92D0,0,0,0.12,,M,B,C,B,B,ES0000334,21.17,2023,135
3191,11559,8220,0,0,3.01,,M,B,C,B,B,ES0000334,531.79,2023,135
3192,11503,3170,0,0,0.23,,M,B,C,B,B,ES0000334,40.19,2023,135
3193,11579,92A0,0,0,0.13,,M,B,C,B,B,ES0000334,23.78,2023,135
3194,11540,6310,0,0,8.14,,M,B,C,B,B,ES0000334,1439.78,2023,135
3195,11583,9330,0,0,0.28,,M,B,C,B,B,ES0000334,49.43,2023,135
3196,11524,5210,0,0,1.54,,M,B,C,B,B,ES0000334,272.74,2023,135
3197,11529,5330,0,0,8.28,,M,B,C,B,B,ES0000334,1464.96,2023,135
3198,11529,5330,0,0,2.0,,M,B,C,B,B,ES0000335,90.3,2023,135
3199,11540,6310,0,0,5.0,,M,B,C,B,B,ES0000335,225.83,2023,135
3200,11538,6220,0,0,1.0,,M,B,C,B,B,ES0000335,45.17,2023,135
3201,11581,92D0,0,0,1.0,,M,B,C,B,B,ES0000335,45.17,2023,135
3202,11583,9330,0,0,8.0,,M,B,C,B,B,ES0000335,361.33,2023,135
3203,11524,5210,0,0,15.0,,M,B,C,B,B,ES0000335,677.49,2023,135
3204,11577,9240,0,0,1.0,,M,B,C,B,B,ES0000335,45.17,2023,135
3205,11529,5330,0,0,0.0,,M,B,C,B,B,ES0000337,3038.579,2023,135
3206,11515,4030,0,0,1.0,,M,C,C,B,C,ES0000337,74.354,2023,135
3207,11480,1420,0,0,1.0,,M,C,C,A,B,ES0000337,15.961,2023,135
3208,11574,91E0,0,0,0.0,,M,C,C,C,B,ES0000337,2.055,2023,135
3209,11489,2190,0,0,0.0,,M,C,C,B,B,ES0000337,3.582,2023,135
3210,11559,8220,0,0,0.0,,M,C,C,B,B,ES0000337,55.793,2023,135
3211,11467,1150,0,0,0.0,,M,C,C,A,B,ES0000337,17.898,2023,135
3212,11495,2270,0,0,0.0,,M,B,B,A,B,ES0000337,545.64,2023,135
3213,11564,8330,0,0,0.0,2.0,G,D,C,B,B,ES0000337,0.001,2023,135
3214,11542,6420,0,0,1.0,,M,C,C,A,C,ES0000337,12.012,2023,135
3215,11572,91B0,0,0,0.0,,DD,,C,,,ES0000337,0.043,2023,135
3216,11579,92A0,0,0,0.0,,M,C,C,C,B,ES0000337,2.7,2023,135
3217,11491,2230,0,0,0.0,,M,C,C,C,C,ES0000337,0.016,2023,135
3218,11494,2260,0,0,2.0,,M,A,C,A,A,ES0000337,91.08,2023,135
3219,11582,9320,0,0,2.0,,M,A,C,B,A,ES0000337,316.784,2023,135
3220,11581,92D0,0,0,1.0,,M,C,C,B,B,ES0000337,14.192,2023,135
3221,11538,6220,0,0,0.0,,G,A,C,A,B,ES0000337,393.273,2023,135
3222,11485,2120,0,0,1.0,,M,C,C,A,B,ES0000337,24.887,2023,135
3223,11493,2250,0,0,2.0,,M,B,B,A,B,ES0000337,189.895,2023,135
3224,11477,1320,0,0,0.0,,M,C,C,B,B,ES0000337,0.641,2023,135
3225,11583,9330,0,0,2.0,,M,B,C,B,B,ES0000337,150.821,2023,135
3226,11479,1410,0,0,0.0,,M,C,C,A,B,ES0000337,31.889,2023,135
3227,11577,9240,0,0,0.0,,DD,,C,,,ES0000337,6.294,2023,135
3228,11476,1310,0,0,0.0,,M,C,C,A,B,ES0000337,0.891,2023,135
3229,11474,1240,0,0,0.0,,M,C,C,A,B,ES0000337,17.999,2023,135
3230,11562,8310,0,0,1.0,,M,C,C,C,C,ES0000337,0.157,2023,135
3231,11486,2130,0,0,0.0,,G,C,C,B,B,ES0000337,1.264,2023,135
3232,11466,1140,0,0,0.0,,M,C,C,,,ES0000337,13.585,2023,135
3233,11484,2110,0,0,0.0,,M,C,C,A,C,ES0000337,18.05,2023,135
3234,11469,1170,0,0,0.0,,M,A,C,,,ES0000337,3945.725,2023,135
3235,11540,6310,0,0,0.0,,M,A,C,C,B,ES0000337,736.159,2023,135
3236,11576,9230,0,0,0.04,,M,A,C,A,A,ES0000355,11.48,2023,135
3237,11559,8220,0,0,2.46,,M,B,C,B,B,ES0000355,669.39,2023,135
3238,11538,6220,0,0,0.01,,M,C,C,B,B,ES0000355,1.51,2023,135
3239,11557,8130,0,0,0.31,,M,C,C,B,C,ES0000355,83.17,2023,135
3240,11583,9330,0,0,1.0,,M,A,C,A,A,ES0000355,272.37,2023,135
3241,11584,9340,0,0,5.62,,M,B,C,B,B,ES0000355,1529.38,2023,135
3242,11524,5210,0,0,0.14,,M,B,C,B,B,ES0000355,38.82,2023,135
3243,11578,9260,0,0,0.3,,M,B,C,B,B,ES0000355,81.1,2023,135
3244,11574,91E0,0,0,0.16,,M,B,C,B,B,ES0000355,44.81,2023,135
3245,11515,4030,0,0,26.95,,M,A,C,A,A,ES0000355,7340.2,2023,135
3246,11522,5120,0,0,0.14,,M,A,C,A,A,ES0000355,37.29,2023,135
3247,11520,4090,0,0,0.23,,M,B,C,B,B,ES0000355,63.67,2023,135
3248,11576,9230,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3249,11542,6420,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3250,11503,3170,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3251,11529,5330,0,0,11.0,,M,B,C,B,B,ES0000356,1070.91,2023,135
3252,11572,91B0,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3253,11509,3260,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3254,11584,9340,0,0,3.0,,M,B,C,B,B,ES0000356,292.07,2023,135
3255,11538,6220,0,0,6.0,,M,B,C,B,B,ES0000356,584.13,2023,135
3256,11583,9330,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3257,11524,5210,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3258,11574,91E0,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3259,11581,92D0,0,0,1.0,,M,B,C,B,B,ES0000356,97.36,2023,135
3260,11578,9260,0,0,2.0,,M,B,C,B,B,ES0000356,194.71,2023,135
3261,11540,6310,0,0,47.0,,M,B,C,B,B,ES0000356,4575.69,2023,135
3262,11524,5210,0,0,0.03,,M,B,C,B,B,ES0000367,41.74,2023,135
3263,11509,3260,0,0,1.0,,M,A,C,A,A,ES0000367,154.974,2023,135
3264,11538,6220,0,0,31.21,,M,C,B,C,B,ES0000367,48369.75,2023,135
3265,11515,4030,0,0,0.01,,M,C,C,B,B,ES0000367,3.03,2023,135
3266,11574,91E0,0,0,0.01,,M,C,C,B,B,ES0000367,0.7,2023,135
3267,11584,9340,0,0,1.4,,M,A,C,A,A,ES0000367,2176.05,2023,135
3268,11540,6310,0,0,15.49,,M,A,C,A,A,ES0000367,23999.1,2023,135
3269,11503,3170,0,0,0.01,,M,C,C,B,B,ES0000367,3.79,2023,135
3270,11559,8220,0,0,0.54,,M,A,C,A,A,ES0000367,837.37,2023,135
3271,11579,92A0,0,0,0.06,,M,B,C,B,B,ES0000367,99.15,2023,135
3272,11529,5330,0,0,10.04,,M,B,C,B,B,ES0000367,15562.71,2023,135
3273,11583,9330,0,0,0.07,,M,A,C,A,A,ES0000367,108.13,2023,135
3274,11557,8130,0,0,0.45,,M,C,C,B,C,ES0000367,693.94,2023,135
3275,11582,9320,0,0,0.05,,P,D,,,,ES0000367,82.89,2023,135
3276,11542,6420,0,0,0.33,,M,B,C,B,B,ES0000367,517.78,2023,135
3277,11581,92D0,0,0,0.47,,M,A,C,A,A,ES0000367,732.49,2023,135
3278,11503,3170,0,0,0.18,,M,B,C,C,B,ES0000368,45.65,2023,135
3279,11584,9340,0,0,18.48,,M,A,C,A,A,ES0000368,4708.67,2023,135
3280,11542,6420,0,0,0.1,,M,B,C,B,B,ES0000368,25.48,2023,135
3281,11579,92A0,0,0,0.02,,M,B,C,B,B,ES0000368,3.85,2023,135
3282,11574,91E0,0,0,0.08,,M,B,C,B,B,ES0000368,20.66,2023,135
3283,11581,92D0,0,0,0.38,,M,B,C,B,B,ES0000368,97.31,2023,135
3284,11559,8220,0,0,0.19,,M,B,C,B,B,ES0000368,49.52,2023,135
3285,11540,6310,0,0,23.55,,M,B,C,B,B,ES0000368,6000.23,2023,135
3286,11582,9320,0,0,2.16,,M,B,C,B,B,ES0000368,550.69,2023,135
3287,11529,5330,0,0,5.06,,M,B,C,B,B,ES0000368,1289.88,2023,135
3288,11583,9330,0,0,1.51,,M,B,C,B,C,ES0000368,384.9,2023,135
3289,11538,6220,0,0,11.89,,M,B,C,B,B,ES0000368,3028.77,2023,135
3290,11529,5330,0,0,1.27,,M,B,C,B,B,ES0000369,590.76,2023,135
3291,11583,9330,0,0,0.14,,M,C,C,B,B,ES0000369,66.69,2023,135
3292,11520,4090,0,0,0.01,,M,C,C,B,C,ES0000369,0.09,2023,135
3293,11581,92D0,0,0,0.01,,M,B,C,B,B,ES0000369,2.6,2023,135
3294,11540,6310,0,0,11.4,,M,A,C,A,A,ES0000369,5310.2,2023,135
3295,11538,6220,0,0,59.56,,M,A,C,A,A,ES0000369,27742.61,2023,135
3296,11559,8220,0,0,1.26,,M,B,C,B,B,ES0000369,586.77,2023,135
3297,11579,92A0,0,0,0.03,,M,B,C,B,B,ES0000369,11.68,2023,135
3298,11584,9340,0,0,3.13,,M,A,C,A,A,ES0000369,1458.23,2023,135
3299,11503,3170,0,0,1.24,,M,C,C,C,C,ES0000369,57.561,2023,135
3300,11574,91E0,0,0,0.94,,M,B,C,B,B,ES0000370,178.83,2023,135
3301,11576,9230,0,0,7.23,,M,B,C,B,B,ES0000370,1380.81,2023,135
3302,11559,8220,0,0,3.63,,M,A,C,A,A,ES0000370,692.76,2023,135
3303,11503,3170,0,0,0.01,,M,C,C,B,B,ES0000370,2.44,2023,135
3304,11522,5120,0,0,1.0,,M,B,C,B,B,ES0000370,191.08,2023,135
3305,11538,6220,0,0,0.38,,P,D,,,,ES0000370,72.03,2023,135
3306,11520,4090,0,0,2.89,,M,A,C,A,A,ES0000370,551.86,2023,135
3307,11541,6410,0,0,0.01,,M,C,C,B,B,ES0000370,0.32,2023,135
3308,11515,4030,0,0,35.84,,M,B,C,B,B,ES0000370,6849.32,2023,135
3309,11542,6420,0,0,1.0,,M,B,C,B,B,ES0000370,191.08,2023,135
3310,11583,9330,0,0,0.1,,M,C,C,C,C,ES0000370,19.14,2023,135
3311,11549,7140,0,0,1.0,,M,B,C,B,B,ES0000370,0.191,2023,135
3312,11581,92D0,0,0,0.5,,M,B,C,B,B,ES0000370,95.54,2023,135
3313,11578,9260,0,0,1.91,,M,A,C,A,A,ES0000370,365.41,2023,135
3314,11524,5210,0,0,0.33,,M,C,C,C,C,ES0000370,63.2,2023,135
3315,11584,9340,0,0,1.59,,M,B,C,B,B,ES0000370,304.09,2023,135
3316,11559,8220,0,0,9.77,,M,A,C,A,A,ES0000371,352.12,2023,135
3317,11540,6310,0,0,16.67,,M,B,C,B,B,ES0000371,600.38,2023,135
3318,11538,6220,0,0,1.28,,P,D,,,,ES0000371,46.12,2023,135
3319,11584,9340,0,0,28.86,,M,B,C,B,B,ES0000371,1039.51,2023,135
3320,11529,5330,0,0,8.6,,M,B,C,B,B,ES0000371,309.65,2023,135
3321,11557,8130,0,0,1.27,,M,C,C,B,C,ES0000371,45.8,2023,135
3322,11577,9240,0,0,21.0,,M,A,C,A,A,ES0000371,756.53,2023,135
3323,11524,5210,0,0,12.0,,M,B,C,B,B,ES0000371,432.3,2023,135
3324,11538,6220,0,0,,,G,A,C,B,B,ES0000372,1.99,2023,135
3325,11559,8220,0,0,,,G,A,C,B,B,ES0000372,7.34,2023,135
3326,11544,6510,0,0,,,G,A,C,B,B,ES0000372,12.06,2023,135
3327,11564,8330,0,0,,,G,C,C,B,C,ES0000372,1.44,2023,135
3328,11466,1140,0,0,,,M,A,C,B,B,ES0000372,14.68,2023,135
3329,11560,8230,0,0,,,G,A,C,B,B,ES0000372,99.34,2023,135
3330,11473,1230,0,0,5.39,,G,A,B,B,B,ES0000372,129.15,2023,135
3331,11485,2120,0,0,0.53,,G,A,C,B,B,ES0000372,6.47,2023,135
3332,11516,4040,0,0,4.27,,G,A,C,B,B,ES0000372,1.98,2023,135
3333,11514,4020,0,0,0.3,,G,A,C,B,B,ES0000372,58.82,2023,135
3334,11552,7220,0,0,,,G,C,C,B,C,ES0000372,1.44,2023,135
3335,11484,2110,0,0,0.1,,G,B,C,B,B,ES0000372,0.5,2023,135
3336,11543,6430,0,0,,,G,A,C,B,B,ES0000372,0.5,2023,135
3337,11486,2130,0,0,0.01,,G,A,C,B,B,ES0000372,2.6,2023,135
3338,11541,6410,0,0,,,G,A,C,B,B,ES0000372,0.5,2023,135
3339,11509,3260,0,0,,,G,A,C,B,B,ES0000372,1.53,2023,135
3340,11468,1160,0,0,,,M,A,B,B,B,ES0000372,493.95,2023,135
3341,11526,5230,0,0,,,G,C,C,B,C,ES0000372,1.78,2023,135
3342,11515,4030,0,0,2.68,,G,A,C,B,B,ES0000372,126.95,2023,135
3343,11465,1130,0,0,,,M,A,C,B,B,ES0000372,0.5,2023,135
3344,11576,9230,0,0,,,G,B,C,C,C,ES0000372,0.5,2023,135
3345,11478,1330,0,0,,,G,A,C,B,B,ES0000372,0.5,2023,135
3346,11471,1210,0,0,0.01,,G,A,C,C,C,ES0000372,1.61,2023,135
3347,11574,91E0,0,0,,,G,C,C,C,C,ES0000372,0.5,2023,135
3348,11463,1110,0,0,,,M,A,C,B,B,ES0000372,479.75,2023,135
3349,11469,1170,0,0,,,M,A,C,B,B,ES0000372,496.88,2023,135
3350,11465,1130,0,0,0.02,,M,A,C,B,B,ES0000373,314.98,2023,135
3351,11468,1160,0,0,,,M,A,C,C,C,ES0000373,50.02,2023,135
3352,11515,4030,0,0,,,G,A,C,C,C,ES0000373,7.25,2023,135
3353,11516,4040,0,0,,,G,B,C,C,C,ES0000373,2.21,2023,135
3354,11552,7220,0,0,,,G,C,C,B,C,ES0000373,0.5,2023,135
3355,11541,6410,0,0,,,G,A,C,B,B,ES0000373,0.61,2023,135
3356,11476,1310,0,0,2.86,,G,B,C,B,B,ES0000373,0.5,2023,135
3357,11478,1330,0,0,17.17,,G,B,C,B,B,ES0000373,32.23,2023,135
3358,11576,9230,0,0,,,G,C,C,C,C,ES0000373,0.5,2023,135
3359,11480,1420,0,0,2.86,,G,B,C,B,B,ES0000373,5.8,2023,135
3360,11543,6430,0,0,,,G,B,C,C,C,ES0000373,0.5,2023,135
3361,11509,3260,0,0,,,G,A,C,C,C,ES0000373,1.11,2023,135
3362,11485,2120,0,0,0.64,,G,B,C,C,C,ES0000373,8.31,2023,135
3363,11538,6220,0,0,,,G,C,C,B,C,ES0000373,0.66,2023,135
3364,11559,8220,0,0,,,G,B,C,C,C,ES0000373,0.5,2023,135
3365,11473,1230,0,0,,,G,A,C,C,C,ES0000373,1.66,2023,135
3366,11564,8330,0,0,,,G,A,C,C,C,ES0000373,0.5,2023,135
3367,11574,91E0,0,0,,,G,B,C,C,C,ES0000373,5.67,2023,135
3368,11544,6510,0,0,,,G,A,C,C,C,ES0000373,2.03,2023,135
3369,11477,1320,0,0,2.86,,G,A,C,B,B,ES0000373,28.77,2023,135
3370,11463,1110,0,0,,,M,A,C,C,C,ES0000373,67.31,2023,135
3371,11560,8230,0,0,,,G,B,C,C,C,ES0000373,2.12,2023,135
3372,11551,7210,0,0,,,G,C,C,B,C,ES0000373,0.5,2023,135
3373,11484,2110,0,0,,,G,C,C,C,C,ES0000373,0.5,2023,135
3374,11471,1210,0,0,,,G,B,C,B,B,ES0000373,0.5,2023,135
3375,11466,1140,0,0,8.5,,M,A,C,B,B,ES0000373,270.45,2023,135
3376,11469,1170,0,0,,,M,A,C,B,B,ES0000373,60.93,2023,135
3377,11539,6230,0,0,0.01,,G,A,C,A,A,ES0000374,12.25,2023,135
3378,11515,4030,0,0,26.11,,G,A,C,A,A,ES0000374,4728.28,2023,135
3379,11514,4020,0,0,0.14,,G,A,C,A,A,ES0000374,114.64,2023,135
3380,11544,6510,0,0,,,G,B,C,B,B,ES0000374,81.8,2023,135
3381,11587,9380,0,0,0.05,,G,A,B,A,A,ES0000374,173.06,2023,135
3382,11578,9260,0,0,1.46,,G,A,C,A,A,ES0000374,452.34,2023,135
3383,21006,9580,0,0,,,G,B,C,A,B,ES0000374,2.0,2023,135
3384,11543,6430,0,0,0.03,,G,B,C,A,B,ES0000374,55.91,2023,135
3385,11562,8310,0,0,,,G,A,C,A,A,ES0000374,44.19,2023,135
3386,11574,91E0,0,0,0.46,,G,A,C,A,A,ES0000374,21.06,2023,135
3387,11549,7140,0,0,0.06,,G,A,C,A,A,ES0000374,0.85,2023,135
3388,11502,3160,0,0,,,G,A,C,A,A,ES0000374,0.5,2023,135
3389,11538,6220,0,0,,,G,A,C,A,A,ES0000374,65.85,2023,135
3390,11550,7150,0,0,,,G,A,C,A,A,ES0000374,1.58,2023,135
3391,11560,8230,0,0,1.05,,G,A,C,A,A,ES0000374,277.97,2023,135
3392,11566,9120,0,0,,,G,A,C,A,A,ES0000374,5.5,2023,135
3393,11557,8130,0,0,0.04,,G,A,C,A,A,ES0000374,75.7,2023,135
3394,11559,8220,0,0,0.01,,G,A,C,A,A,ES0000374,170.53,2023,135
3395,11541,6410,0,0,,,G,A,C,A,A,ES0000374,36.19,2023,135
3396,11509,3260,0,0,0.04,,G,A,C,A,A,ES0000374,122.11,2023,135
3397,11576,9230,0,0,3.07,,G,B,C,A,B,ES0000374,3143.03,2023,135
3398,11518,4060,0,0,0.16,,G,A,C,A,A,ES0000374,96.21,2023,135
3399,11535,6160,0,0,0.21,,G,A,C,A,A,ES0000374,21.08,2023,135
3400,11571,9180,0,0,,,G,B,C,A,B,ES0000374,109.34,2023,135
3401,11546,7110,0,0,0.01,,G,A,B,A,A,ES0000374,78.31,2023,135
3402,11544,6510,0,0,,,G,A,C,B,B,ES0000375,166.96,2023,135
3403,11509,3260,0,0,,,G,A,C,B,B,ES0000375,141.07,2023,135
3404,11466,1140,0,0,0.41,,M,A,C,B,B,ES0000375,118.33,2023,135
3405,11478,1330,0,0,0.01,,G,A,B,B,B,ES0000375,145.27,2023,135
3406,11560,8230,0,0,,,G,A,C,B,B,ES0000375,1.27,2023,135
3407,11574,91E0,0,0,,,G,C,C,C,C,ES0000375,82.08,2023,135
3408,11485,2120,0,0,0.09,,G,B,C,B,B,ES0000375,1.88,2023,135
3409,11541,6410,0,0,,,G,A,C,B,B,ES0000375,2.49,2023,135
3410,11538,6220,0,0,,,G,A,C,B,B,ES0000375,0.5,2023,135
3411,11486,2130,0,0,0.43,,G,C,C,C,C,ES0000375,2.83,2023,135
3412,11484,2110,0,0,0.16,,G,C,C,B,C,ES0000375,0.5,2023,135
3413,11564,8330,0,0,,,G,A,C,B,B,ES0000375,0.5,2023,135
3414,11471,1210,0,0,,,G,A,C,B,B,ES0000375,0.5,2023,135
3415,11476,1310,0,0,,,G,A,C,B,B,ES0000375,2.15,2023,135
3416,11465,1130,0,0,0.02,,M,A,B,B,B,ES0000375,993.7,2023,135
3417,11463,1110,0,0,,,M,A,C,B,B,ES0000375,4.34,2023,135
3418,11469,1170,0,0,,,M,A,C,B,B,ES0000375,4.34,2023,135
3419,11473,1230,0,0,,,G,A,C,B,B,ES0000375,1.32,2023,135
3420,11477,1320,0,0,,,G,A,C,B,B,ES0000375,0.5,2023,135
3421,11543,6430,0,0,,,G,C,C,C,C,ES0000375,5.32,2023,135
3422,11480,1420,0,0,,,G,A,C,B,B,ES0000375,2.15,2023,135
3423,11559,8220,0,0,,,G,A,C,B,B,ES0000375,0.5,2023,135
3424,11544,6510,0,0,,,G,B,C,B,B,ES0000376,466.31,2023,135
3425,11550,7150,0,0,,,G,A,C,A,A,ES0000376,2.45,2023,135
3426,11559,8220,0,0,,,G,A,B,A,A,ES0000376,2543.76,2023,135
3427,11560,8230,0,0,4.1,,G,A,B,A,A,ES0000376,6817.13,2023,135
