,idtaxon,idestadoconservacion,estadoconservacion,anio,idcategoria,categoriaconservacion,idcriterio,criteriomedidaconservacion,descripcion,criterios,idautoridad,autoridad,idaplicaa,aplicaa,iddataset,fechaalta,fechabaja,idvigente,vigencia,observaciones,idnombre
17752,29448,,,2016,17,DD (Datos insuficientes),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17753,29450,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17754,29451,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17755,29452,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17756,29454,,,1996,11,EN (En peligro),,,,A1ad,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17757,29454,,,2019,11,EN (En peligro),,,,"B1ab(iii,v)",1,UICN,1,Mundial,119,,,1.0,Vigente,,
17758,29454,,,2020,11,EN (En peligro),,,,"B1ab(iii,v)",1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17759,29455,,,1996,17,DD (Datos insuficientes),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17760,29455,,,2019,19,VU (Vulnerable),,,,D2,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17761,29455,,,2020,19,VU (Vulnerable),,,,D2,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17762,29456,,,2020,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17763,29457,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17764,29458,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17765,29458,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17766,29461,,,2008,19,VU (Vulnerable),,,,B1ab(iii),1,UICN,1,Mundial,119,,,1.0,Vigente,,
17767,29461,,,2022,11,EN (En peligro),,,,B1ab(iii),1,UICN,1,Mundial,119,2024-01-18,,,,,
17768,29465,,,2020,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17769,29465,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17770,29466,,,2009,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17771,29466,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17772,29467,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17773,29467,,,2019,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17774,29468,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17775,29468,,,2014,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17776,29468,,,2020,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17777,29470,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17778,29470,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17779,29471,,,2008,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17780,29471,,,2014,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17781,29472,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17782,29473,,,2008,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17783,29473,,,2017,15,NT (Casi amenazado),,,,A4cd,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17784,29473,,,2019,15,NT (Casi amenazado),,,,A4cd,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17785,29474,,,2008,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17786,29474,,,2018,19,VU (Vulnerable),,,,A4cd,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17787,29474,,,2020,19,VU (Vulnerable),,,,A4cd,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17788,29475,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17789,29476,,,2022,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17790,29477,,,2019,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17791,29478,,,2019,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17792,29478,,,2020,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17793,29479,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17794,29479,,,2017,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17795,29482,,,2008,19,VU (Vulnerable),,,,A4cde,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17796,29483,,,2008,19,VU (Vulnerable),,,,A4ce,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17797,29484,,,2008,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17798,29485,,,2008,15,NT (Casi amenazado),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17799,29486,,,2008,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17800,29486,,,2009,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17801,29487,,,2013,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17802,29487,,,2017,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17803,29488,,,2017,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17804,29489,,,2017,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17805,29492,,,2017,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17806,29492,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17807,29494,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17808,29494,,,2020,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17809,29495,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17810,29495,,,2019,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17811,29496,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17812,29496,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17813,29497,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17814,29497,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17815,29498,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17816,29501,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17817,29502,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17818,29506,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17819,29510,,,2010,17,DD (Datos insuficientes),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17820,29510,,,2012,17,DD (Datos insuficientes),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17821,29510,,,2022,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17822,29511,,,2023,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17823,29512,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17824,29515,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17825,29515,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17826,29516,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17827,29516,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17828,29517,,,2013,19,VU (Vulnerable),,,,A2c,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17829,29517,,,2014,19,VU (Vulnerable),,,,A2c,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17830,29519,,,2023,19,VU (Vulnerable),,,,D1,1,UICN,1,Mundial,119,2024-01-18,,,,,
17831,29520,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17832,29520,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17833,29522,,,2011,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17834,29522,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17835,29523,,,2019,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17836,29523,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17837,29524,,,2019,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17838,29524,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17839,29525,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17840,29525,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17841,29526,,,2019,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17842,29526,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17843,29527,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17844,29527,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17845,29528,,,2014,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17846,29528,,,2021,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17847,29529,,,2011,19,VU (Vulnerable),,,,A2ad,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17848,29529,,,2012,19,VU (Vulnerable),,,,A2ad,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17849,29531,,,2023,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17850,29532,,,2016,13,CR (En peligro crítico),,,,B1ab(v),1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17851,29532,,,2023,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17852,29533,,,2023,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17853,29534,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17854,29534,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17855,29535,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17856,29535,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17857,29536,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17858,29537,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17859,29537,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17860,29538,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17861,29538,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17862,29539,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17863,29539,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17864,29540,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17865,29540,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17866,29541,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17867,29542,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17868,29542,,,2012,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17869,29544,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17870,29544,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17871,29546,,,2016,13,CR (En peligro crítico),,,,A2acd+3cd+4acd,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17872,29546,,,2017,13,CR (En peligro crítico),,,,A2acd+3cd+4acd,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17873,29546,,,2022,13,CR (En peligro crítico),,,,A3cd+4acd,1,UICN,1,Mundial,119,2024-01-18,,,,,
17874,29547,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17875,29548,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17876,29548,,,2023,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17877,29549,,,2015,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17878,29549,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17879,29550,,,2009,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17880,29550,,,2010,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17881,29551,,,2014,17,DD (Datos insuficientes),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17882,29551,,,2016,17,DD (Datos insuficientes),,,,,1,UICN,1,Mundial,119,2023-07-27,,1.0,Vigente,,
17883,29552,,,2016,15,NT (Casi amenazado),,,,A2cd+3cd+4cd,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17884,29553,,,2018,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17885,29554,,,2022,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,2024-01-18,,,,,
17886,29555,,,2006,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17887,29556,,,2006,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17888,29557,,,2006,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17889,29558,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17890,29558,,,2022,19,VU (Vulnerable),,,,A2bc+4bc,1,UICN,1,Mundial,119,2024-01-18,,,,,
17891,29559,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17892,29560,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17893,29562,,,2016,18,LC (Preocupación menor),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
17894,29564,,,2017,17,DD (Datos insuficientes),,,,,1,UICN,1,Mundial,119,,,1.0,Vigente,,
