ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
3368,PR-GI 2006. Camino de la Mina,,PR-GI 2006. Camino de la Mina ,"5,33",,,PRGI2006_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3408,PR-GI 2005. Sendero Txindoki,,PR-GI 2005. Sendero Txindoki ,"14,92",,,PRGI2005_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3466,PR-GI 1010. Vuelta a las cimas de Aiako Harria,,PR-GI 1010. Vuelta a las cimas de Aiako Harria ,"10,8",,,PRGI1010_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3468,PR-NA 203. Larreria-Zemeto,,PR-NA 203. Larreria-Zemeto ,"11,87",,,PRNA0203_00E000_0,,"Aragón, Comunidad Foral de Navarra","Huesca, Navarra"
3481,PR-GI 1001. Bosques de Ugaldetxo,,PR-GI 1001. Bosques de Ugaldetxo ,"10,31",,,PRGI1001_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3484,PR-Z 115.B. Circular por Uncastillo,,PR-Z 115.B. Circular por Uncastillo ,"6,73",,,PRXZ0115_00E000_B,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
3490,PR-GI 1004. Vuelta a Aldura,,PR-GI 1004. Vuelta a Aldura ,"12,04",,,PRGI1004_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3502,PR-GI 2008. Travesía de las Malloas,,PR-GI 2008. Travesía de las Malloas ,"12,28",,,PRGI2008_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3507,PR-GI 1003. Vuelta a Urdalburu,,PR-GI 1003. Vuelta a Urdalburu ,"10,99",,,PRGI1003_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3510,PR-Z 106. Uncastillo-Castiliscar,,PR-Z 106. Uncastillo-Castiliscar ,"18,82",,,PRXZ0106_00E000_0,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
3547,PR-GI 2010. Camino Inirio,,PR-GI 2010. Camino Inirio ,"5,09",,,PRGI2010_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3571,PR-GI 1011. De Oiartzun a Aiako Harria,,PR-GI 1011. De Oiartzun a Aiako Harria ,"9,88",,,PRGI1011_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3579,PR-Z 112. Sos del Rey Católico-Sofuentes,,PR-Z 112. Sos del Rey Católico-Sofuentes ,"14,0",,,PRXZ0112_00E000_0,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
3586,PR-Z 115.A. Circular por Uncastillo,,PR-Z 115.A. Circular por Uncastillo ,"4,88",,,PRXZ0115_00E000_A,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
3641,PR-GI 2002. Vuelta a Intsusti,,PR-GI 2002. Vuelta a Intsusti ,"12,61",,,PRGI2002_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Araba/Álava, Gipuzkoa, Navarra"
3659,PR-GI 2003. Sendero Arkaka-Lareo,,PR-GI 2003. Sendero Arkaka-Lareo ,"12,86",,,PRGI2003_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3673,PR-GI 2007. Vuelta a Zárate,,PR-GI 2007. Vuelta a Zárate ,"7,37",,,PRGI2007_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3797,PR-GI 1009. Minas de Arditurri,,PR-GI 1009. Minas de Arditurri ,"7,49",,,PRGI1009_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3854,PR-GI 208. Camino San Joan Iturri,,PR-GI 208. Camino San Joan Iturri ,"8,11",,,PRGI0208_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
3857,PR-Z 113. Undués de Lerda-Camino de Salinas,,PR-Z 113. Undués de Lerda-Camino de Salinas ,"1,51",,,PRXZ0113_00E000_0,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
3965,PR-GI 3010. Bosques de La Parzonería,,PR-GI 3010. Bosques de La Parzonería ,"20,11",,,PRGI3010_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Araba/Álava, Gipuzkoa, Navarra"
4112,PR-GI 2001. Caminos de Nafarroa,,PR-GI 2001. Caminos de Nafarroa ,"9,33",,,PRGI2001_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4149,PR-GI 1006. Corazón de Aiako Harria,,PR-GI 1006. Corazón de Aiako Harria ,"14,15",,,PRGI1006_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4162,PR-GI 113. Altzomendi,,PR-GI 113. Altzomendi ,"17,4",,,PRGI0113_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4163,PR-GI 1008. Fuente del río Tornola,,PR-GI 1008. Fuente del río Tornola ,"8,76",,,PRGI1008_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4164,PR-GI 1012. Vuelta a Meazuri,,PR-GI 1012. Vuelta a Meazuri ,"10,58",,,PRGI1012_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4169,PR-GI 1007. Antigua Via Férrea de Artikutza,,PR-GI 1007. Antigua Via Férrea de Artikutza ,"11,04",,,PRGI1007_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4206,SL-NA-078. Foz de Burgui,,SL-NA-078. Foz de Burgui ,"1,17",,,SLNA0078_00E000_0,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
4210,SL-GI-2008. Sendero Amundarainerraka,,SL-GI-2008. Sendero Amundarainerraka ,"3,85",,,SLGI2008_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4214,SL-GI-2007. Sendero Sara,,SL-GI-2007. Sendero Sara ,"7,32",,,SLGI2007_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Araba/Álava, Gipuzkoa, Navarra"
4236,SL-GI-2005. Sendero Lareo,,SL-GI-2005. Sendero Lareo ,"6,89",,,SLGI2005_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4257,SL-NA-080. Arrako,,SL-NA-080. Arrako ,"5,45",,,SLNA0080_00E000_0,,"Aragón, Comunidad Foral de Navarra","Huesca, Navarra"
4262,SL-NA-073. Murmullos del Eska,,SL-NA-073. Murmullos del Eska ,"3,46",,,SLNA0073_00E000_0,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
4283,SL-NA-074. Ermita de Zuberoa,,SL-NA-074. Ermita de Zuberoa ,"6,05",,,SLNA0074_00E000_0,,"Aragón, Comunidad Foral de Navarra","Huesca, Navarra, Zaragoza"
4308,SL-NA-081. Mata de Haya-Dronda,,SL-NA-081. Mata de Haya-Dronda ,"4,49",,,SLNA0081_00E000_0,,"Aragón, Comunidad Foral de Navarra","Huesca, Navarra"
4309,SL-NA-079. Artikomendia,,SL-NA-079. Artikomendia ,"5,29",,,SLNA0079_00E000_0,,"Aragón, Comunidad Foral de Navarra","Huesca, Navarra"
4323,SL-GI-1006. Cascada de Aitzondo,,SL-GI-1006. Cascada de Aitzondo ,"6,36",,,SLGI1006_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4343,SL-GI-1004. Cima de Elorrieta,,SL-GI-1004. Cima de Elorrieta ,"4,62",,,SLGI1004_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4346,SL-GI-1005. El camino de los neveros,,SL-GI-1005. El camino de los neveros ,"4,57",,,SLGI1005_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4354,SL-NA-082. Zemeto,,SL-NA-082. Zemeto ,"4,05",,,SLNA0082_00E000_0,,"Aragón, Comunidad Foral de Navarra","Huesca, Navarra"
4355,SL-NA-072. Cueva de Azanzorea,,SL-NA-072. Cueva de Azanzorea ,"1,17",,,SLNA0072_00E000_0,,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
4360,SL-GI-3004. Camino de los pastores de Otsuarte,,SL-GI-3004. Camino de los pastores de Otsuarte ,"5,05",,,SLGI3004_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Araba/Álava, Gipuzkoa, Navarra"
4362,SL-GI-3003. Balcón de San Adrián,,SL-GI-3003. Balcón de San Adrián ,"5,05",,,SLGI3003_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Araba/Álava, Gipuzkoa, Navarra"
4390,SL-GI-2009. Sendero Osinberde,,SL-GI-2009. Sendero Osinberde ,"3,43",,,SLGI2009_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4394,SL-GI-2004. Vuelta a Alleko,,SL-GI-2004. Vuelta a Alleko ,"3,14",,,SLGI2004_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4401,SL-GI-1007. Vuelta a Arditurri,,SL-GI-1007. Vuelta a Arditurri ,"3,35",,,SLGI1007_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4411,SL-GI-2001. Camino accesible de Larraitz,,SL-GI-2001. Camino accesible de Larraitz ,"1,45",,,SLGI2001_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4415,SL-GI-2006. Sendero Sara II,,SL-GI-2006. Sendero Sara II ,"1,86",,,SLGI2006_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Araba/Álava, Gipuzkoa, Navarra"
4471,SL-GI-005. Fuente de San Juan (Baliarrain)-Fuente de San Juan (Baliarrain),,SL-GI-005. Fuente de San Juan (Baliarrain)-Fuente de San Juan (Baliarrain) ,"3,45",,,SLGI0005_00E000_0,,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4547,VV del Irati,,VV del Irati ,"6,41",,,VVLUMB_068,Irati Railway Greenway,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
4613,VV de Arditurri,,VV de Arditurri ,"12,14",,,VVARDI_012,Arditurri Greenway,"Comunidad Foral de Navarra, País Vasco/Euskadi","Gipuzkoa, Navarra"
4634,VV del Tarazónica,,VV del Tarazónica ,"21,82",,,VVTARA_120,Tarazonica Greenway,"Aragón, Comunidad Foral de Navarra","Navarra, Zaragoza"
