ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
1121,GR-238. Etapa 11. Balneario Fuen Podrida-Casas de Moya,,GR-238. Etapa 11. Balneario Fuen Podrida-Casas de Moya ,"22,06",,,GRXX0238_00E011_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
1150,GR-238. Etapa 12. Casas de Moya-Villagordo del Cabriel,,GR-238. Etapa 12. Casas de Moya-Villagordo del Cabriel ,"24,02",,,GRXX0238_00E012_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
1186,GR-238. Etapa 03. Camporrobles-La Loberuela,,GR-238. Etapa 03. Camporrobles-La Loberuela ,"9,66",,,GRXX0238_00E003_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
1193,GR-160. Etapa 45B. Los Cantos-Puebla de Arenoso,,GR-160. Etapa 45B. Los Cantos-Puebla de Arenoso ,"3,53",,,GRXX0160_00E045_B,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1204,GR-7. Etapa 52. Límite Regional-Venta Román,,GR-7. Etapa 52. Límite Regional-Venta Román ,"23,26",,,GRXX0007_00E052_0,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
1261,GR-92. Etapa 31. Amposta-Pont de l'Oliva (Ulldecona),,GR-92. Etapa 31. Amposta-Pont de l'Oliva (Ulldecona) ,"25,3",,,GRXX0092_00E031_0,,"Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona"
1302,GR-10.1. Etapa 01. Rubiales-Jabaloyas,,GR-10.1. Etapa 01. Rubiales-Jabaloyas ,"15,25",,,GRXX0010_01E001_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1348,GR-231. Etapa 03. Manzanera-Sarrión,,GR-231. Etapa 03. Manzanera-Sarrión ,"17,25",,,GRXX0231_00E003_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1415,GR-10. Etapa 11. Riodeva-Villel,,GR-10. Etapa 11. Riodeva-Villel ,"18,91",,,GRXX0010_00E011_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1422,GR-10. Etapa 09. Arcos de las Salinas-Camarena de la Sierra,,GR-10. Etapa 09. Arcos de las Salinas-Camarena de la Sierra ,"23,98",,,GRXX0010_00E009_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1444,GR-10. Etapa 08. Abejuela-Arcos de las Salinas,,GR-10. Etapa 08. Abejuela-Arcos de las Salinas ,"21,73",,,GRXX0010_00E008_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel, València/Valencia"
1471,GR-10. Etapa 10. Camarena de la Sierra-Riodeva,,GR-10. Etapa 10. Camarena de la Sierra-Riodeva ,"16,09",,,GRXX0010_00E010_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
1491,GR-160. Etapa 45A. Rubielos de Mora (Aragón)-Puebla de Arenoso (Comunidad Valenciana),,GR-160. Etapa 45A. Rubielos de Mora (Aragón)-Puebla de Arenoso (Comunidad Valenciana) ,"16,89",,,GRXX0160_00E045_A,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1526,GR-7. Etapa 33. Montanejos-Montán,,GR-7. Etapa 33. Montanejos-Montán ,"9,3",,,GRXX0007_00E033_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1561,GR-10. Etapa 07. Andilla-Collado de Bardés,,GR-10. Etapa 07. Andilla-Collado de Bardés ,"6,08",,,GRXX0010_00E007_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel, València/Valencia"
1753,GR-8. Etapa 04. Peñarroya de Tastavins-Aguaviva,,GR-8. Etapa 04. Peñarroya de Tastavins-Aguaviva ,"29,63",,,GRXX0008_00E004_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1758,GR-7. Etapa 24. Refugio de Caro-Fredes (Comunidad Valenciana),,GR-7. Etapa 24. Refugio de Caro-Fredes (Comunidad Valenciana) ,"24,79",,,GRXX0007_00E024_0,,"Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona"
1833,GR-8.2. Etapa 02. La Iglesuela del Cid-La Cuba,,GR-8.2. Etapa 02. La Iglesuela del Cid-La Cuba ,"17,01",,,GRXX0008_02E002_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
1928,GR-8. Etapa 05. Aguaviva-Las Planas,,GR-8. Etapa 05. Aguaviva-Las Planas ,"20,53",,,GRXX0008_00E005_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2055,GR-7. Etapa 30. San Joan de Penyagolosa-Villahermosa,,GR-7. Etapa 30. San Joan de Penyagolosa-Villahermosa ,"10,51",,,GRXX0007_00E030_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2200,GR-7. Etapa 29. Benassal-Sant Joan de Penyagolosa,,GR-7. Etapa 29. Benassal-Sant Joan de Penyagolosa ,"34,51",,,GRXX0007_00E029_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2231,GR-10. Etapa 13. Rubiales-Bezas,,GR-10. Etapa 13. Rubiales-Bezas ,"9,96",,,GRXX0010_00E013_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
2256,GR-8. Etapa 06. Las Planas-Bordón,,GR-8. Etapa 06. Las Planas-Bordón ,"10,79",,,GRXX0008_00E006_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2260,GR-10. Etapa 07A Collado de Bardés-Abejuela,,GR-10. Etapa 07A Collado de Bardés-Abejuela ,"12,46",,,GRXX0010_00E007_A,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel, València/Valencia"
2335,GR-8. Etapa 01. Límite Provincial-Beceite,,GR-8. Etapa 01. Límite Provincial-Beceite ,"11,56",,,GRXX0008_00E001_0,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
2360,GR-8. Etapa 07. Bordón-Tronchón,,GR-8. Etapa 07. Bordón-Tronchón ,"13,91",,,GRXX0008_00E007_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2482,GR-8. Etapa 03. Fuentespalda-Peñarroya de Tastavins,,GR-8. Etapa 03. Fuentespalda-Peñarroya de Tastavins ,"7,33",,,GRXX0008_00E003_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2487,GR-8. Etapa 08. Tronchón-Mirambel,,GR-8. Etapa 08. Tronchón-Mirambel ,"7,69",,,GRXX0008_00E008_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2501,GR-8.2. Etapa 01. Cantavieja-La Iglesuela del Cid,,GR-8.2. Etapa 01. Cantavieja-La Iglesuela del Cid ,"10,28",,,GRXX0008_02E001_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2526,GR-8.2. Etapa 03. La Cuba-Mirambel,,GR-8.2. Etapa 03. La Cuba-Mirambel ,"5,03",,,GRXX0008_02E003_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2612,PR-AB 042. Paseo por las Huertas,,PR-AB 042. Paseo por las Huertas ,"11,97",,,PRAB0042_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
2614,PR-CU 058. Sendero de El Manco,,PR-CU 058. Sendero de El Manco ,"10,59",,,PRCU0058_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2616,PR-CU 110. Hoz del río Ojos de Moya,,PR-CU 110. Hoz del río Ojos de Moya ,"5,81",,,PRCU0110_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2624,PR-CV 408. Sender de la Rambla Sellumbres,,PR-CV 408. Sender de la Rambla Sellumbres ,"16,62",,,PRCV0408_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2658,PR-CV 308. Castellfort-Cinctorres (Mas d'En Costa),,PR-CV 308. Castellfort-Cinctorres (Mas d'En Costa) ,"8,41",,,PRCV0308_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2659,PR-CV 322. Mola de la Vila,,PR-CV 322. Mola de la Vila ,"6,02",,,PRCV0322_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2663,PR-CU 073. Ruta de los Calderones,,PR-CU 073. Ruta de los Calderones ,"7,7",,,PRCU0073_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2680,PR-CV 332. Portell de Morella-Castellfort (por PR-CV-309 ),,PR-CV 332. Portell de Morella-Castellfort (por PR-CV-309 ) ,"10,85",,,PRCV0332_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
2709,PR-CV 293. Ruta Íbera,,PR-CV 293. Ruta Íbera ,"6,82",,,PRCV0293_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
2710,PR-CU 074. Camino del Peregrino,,PR-CU 074. Camino del Peregrino ,"13,18",,,PRCU0074_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, Cuenca, València/Valencia"
2749,PR-CV 003. El Pinós-El Pinós,,PR-CV 003. El Pinós-El Pinós ,"8,27",,,PRCV0003_00E000_0,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
3099,PR-AB 041. Tollo de La Tortuga-Tamayo,,PR-AB 041. Tollo de La Tortuga-Tamayo ,"14,83",,,PRAB0041_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
3145,PR-CU 018. Sendero de la Sierra,,PR-CU 018. Sendero de la Sierra ,"13,51",,,PRCU0018_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3170,PR-TE 089. Luco de Bordón-Torremocha,,PR-TE 089. Luco de Bordón-Torremocha ,"4,27",,,PRTE0089_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3172,PR-TE 074. Vuelta a las ermitas de Tronchón,,PR-TE 074. Vuelta a las ermitas de Tronchón ,"4,08",,,PRTE0074_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3231,PR-CU 014. Sendero de Torrelahuerta,,PR-CU 014. Sendero de Torrelahuerta ,"7,71",,,PRCU0014_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3257,PR-AB 050. Caudete-Cerro de la Oliva,,PR-AB 050. Caudete-Cerro de la Oliva ,"13,6",,,PRAB0050_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Albacete, Murcia"
3262,PR-CU 015. Sendero Collado de la Plata,,PR-CU 015. Sendero Collado de la Plata ,"6,66",,,PRCU0015_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3271,PR-CV 346. Baños de Fuente Podrida-El Tete,,PR-CV 346. Baños de Fuente Podrida-El Tete ,"17,88",,,PRCV0346_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
3277,PR-CU 013. Aldea de las Higueruelas,,PR-CU 013. Aldea de las Higueruelas ,"27,55",,,PRCU0013_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3298,PR-TE 005.A. Albarracín-Tormón,,PR-TE 005.A. Albarracín-Tormón ,"33,8",,,PRTE0005_00E000_A,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3310,PR-CU 057. Sendero del Pajazo,,PR-CU 057. Sendero del Pajazo ,"11,09",,,PRCU0057_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
3332,PR-CV 166. La Balsa de l'Almorquí-La Balsa de l'Almorquí,,PR-CV 166. La Balsa de l'Almorquí-La Balsa de l'Almorquí ,"13,47",,,PRCV0166_00E000_0,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
3379,PR-CV 323. Río Arcos-Peña Blanca-Losilla de Aras,,PR-CV 323. Río Arcos-Peña Blanca-Losilla de Aras ,"20,97",,,PRCV0323_00E000_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3413,PR-TE 090. La Cuba-La Cuba,,PR-TE 090. La Cuba-La Cuba ,"6,42",,,PRTE0090_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3441,PR-TE 006.A. Teruel-Rubiales,,PR-TE 006.A. Teruel-Rubiales ,"19,05",,,PRTE0006_00E000_A,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3498,PR-TE 170.A. Monroyo-Fuente de la Manzana,,PR-TE 170.A. Monroyo-Fuente de la Manzana ,"6,92",,,PRTE0170_00E000_A,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3521,PR-TE 024. Nogueruelas-Nogueruelas,,PR-TE 024. Nogueruelas-Nogueruelas ,"20,3",,,PRTE0024_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3541,PR-TE 155. Ruta de San Miguel de Espinalvà,,PR-TE 155. Ruta de San Miguel de Espinalvà ,"16,05",,,PRTE0155_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3555,PR-TE 072. La Iglesuela del Cid-Casas de San Juan,,PR-TE 072. La Iglesuela del Cid-Casas de San Juan ,"5,59",,,PRTE0072_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3564,PR-TE 022. Nogueruelas-Nogueruelas,,PR-TE 022. Nogueruelas-Nogueruelas ,"13,63",,,PRTE0022_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3572,PR-TE 086. Mirambel-Mirambel,,PR-TE 086. Mirambel-Mirambel ,"7,96",,,PRTE0086_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3573,PR-TE 077. Pino de los Lores,,PR-TE 077. Pino de los Lores ,"5,15",,,PRTE0077_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3595,PR-TE 50.A. Castellote-Jaganta,,PR-TE 50.A. Castellote-Jaganta ,"5,55",,,PRTE0050_00E000_A,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3618,PR-TE 021. Fuentes de Rubielos-Fuentes de Rubielos,,PR-TE 021. Fuentes de Rubielos-Fuentes de Rubielos ,"7,86",,,PRTE0021_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3630,PR-TE 070. Ruta de la piedra seca,,PR-TE 070. Ruta de la piedra seca ,"8,83",,,PRTE0070_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3647,PR-TE 025. Puertomingalvo-Río Linares,,PR-TE 025. Puertomingalvo-Río Linares ,"4,44",,,PRTE0025_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3650,PR-TE 171. Torre de Arcas-Mirador de Monegrell,,PR-TE 171. Torre de Arcas-Mirador de Monegrell ,"8,17",,,PRTE0171_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3655,PR-TE 006. Rubiales-El Campillo,,PR-TE 006. Rubiales-El Campillo ,"5,96",,,PRTE0006_00E000_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3701,PR-TE 071. Vuelta Lomo del Pinar,,PR-TE 071. Vuelta Lomo del Pinar ,"3,41",,,PRTE0071_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3717,PR-CV 339. Algueña-Penya Grossa,,PR-CV 339. Algueña-Penya Grossa ,"7,84",,,PRCV0339_00E000_0,,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
3744,PR-TE 007. Arcos de Salinas-Mora de Rubielos,,PR-TE 007. Arcos de Salinas-Mora de Rubielos ,"79,4",,,PRTE0007_00E000_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3754,PR-CU 059. Sendero de El Molinillo,,PR-CU 059. Sendero de El Molinillo ,"9,2",,,PRCU0059_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, Cuenca, València/Valencia"
3817,PR-TE 170.B. Monroyo-Torre de Arcas,,PR-TE 170.B. Monroyo-Torre de Arcas ,"10,29",,,PRTE0170_00E000_B,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3875,PR-TE 069. Fuente Faldrija,,PR-TE 069. Fuente Faldrija ,"1,85",,,PRTE0069_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3882,PR-TE 011.A. Monroyo-Ermita de Santa Bárbara,,PR-TE 011.A. Monroyo-Ermita de Santa Bárbara ,"1,57",,,PRTE0011_00E000_A,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3894,PR-TE 030. Linares de Mora-Olba,,PR-TE 030. Linares de Mora-Olba ,"29,75",,,PRTE0030_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3921,PR-TE 153. Moletes de Arany,,PR-TE 153. Moletes de Arany ,"20,1",,,PRTE0153_00E000_0,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
3944,PR-TE 023. Nogueruelas-Nogueruelas,,PR-TE 023. Nogueruelas-Nogueruelas ,"24,78",,,PRTE0023_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
3986,PR-TE 005.B. Tormón-Tormón,,PR-TE 005.B. Tormón-Tormón ,"29,77",,,PRTE0005_00E000_B,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
3997,PR-CU 011. Sendero del Agua,,PR-CU 011. Sendero del Agua ,"18,35",,,PRCU0011_00E000_0,,"Aragón, Castilla-La Mancha, Comunitat Valenciana","Cuenca, Teruel, València/Valencia"
4008,PR-CU 019. Sendero de los Altos,,PR-CU 019. Sendero de los Altos ,"15,35",,,PRCU0019_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
4019,PR-TE 076. Pinturas rupestres Barranco de Gisbert,,PR-TE 076. Pinturas rupestres Barranco de Gisbert ,"0,52",,,PRTE0076_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4030,PR-TE 031. Castelvispal-Comunidad Valenciana,,PR-TE 031. Castelvispal-Comunidad Valenciana ,"12,46",,,PRTE0031_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4042,PR-TE 046. Ríodeva-Cascante del Río,,PR-TE 046. Ríodeva-Cascante del Río ,"13,12",,,PRTE0046_00E000_0,,"Aragón, Comunitat Valenciana","Teruel, València/Valencia"
4139,PR-CV 344. Sendero de Fuente la Oliva,,PR-CV 344. Sendero de Fuente la Oliva ,"14,36",,,PRCV0344_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
4143,PR-TE 083. Virgen de la Estrella,,PR-TE 083. Virgen de la Estrella ,"16,37",,,PRTE0083_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4177,PR-TE 157. Vuelta a la Peñas de Masmut,,PR-TE 157. Vuelta a la Peñas de Masmut ,"10,98",,,PRTE0157_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4431,SL-CU-006. Paseo Botánico Hoz de Mira,,SL-CU-006. Paseo Botánico Hoz de Mira ,"1,6",,,SLCU0006_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
4433,SL-CV-033. Cinctorres-Els Bassis-Cinctorres,,SL-CV-033. Cinctorres-Els Bassis-Cinctorres ,"8,53",,,SLCV0033_00E000_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4444,SL-CU-002. Temático de las Minas de Sal,,SL-CU-002. Temático de las Minas de Sal ,"4,69",,,SLCU0002_00E000_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
4510,VV del Chicharra (Yecla),,VV del Chicharra (Yecla) ,"8,91",,,VVXIX4_138,Chicharra Greenway,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
4518,VV de Ojos Negros (Teruel),,VV de Ojos Negros (Teruel) ,"108,61",,,VVOJN2_083,Ojos Negros Greenway - Teruel section,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
4598,VV de la Costera-Sur,,VV de la Costera-Sur ,"8,8",,,VVHUER_053,La Costera Sur Greenway,"Comunitat Valenciana, Región de Murcia","Alacant/Alicante, Murcia"
